datetime,Power,Mask,longitude,latitude
2021-08-05 20:40:32.100,198.1875,33,-121.17374867488226,40.09181113025424
2021-08-05 00:40:31.900,86.6377944946289,30,-121.15578236919987,40.09181113025424
2021-08-05 20:40:32.100,198.1875,33,-121.15578236919987,40.09181113025424
2021-08-05 20:30:32.100,202.7403564453125,33,-121.13781606351748,40.09181113025424
2021-08-05 20:40:32.100,494.4568176269531,33,-121.13781606351748,40.09181113025424
2021-08-05 20:50:32.100,265.5948486328125,33,-121.13781606351748,40.09181113025424
2021-08-05 21:00:32.100,240.7142791748047,33,-121.13781606351748,40.09181113025424
2021-08-05 21:10:31.900,213.1151580810547,33,-121.13781606351748,40.09181113025424
2021-08-05 21:20:31.900,202.20462036132812,33,-121.13781606351748,40.09181113025424
2021-08-05 21:30:31.900,164.7594757080078,33,-121.13781606351748,40.09181113025424
2021-08-05 21:40:31.900,142.42852783203125,34,-121.13781606351748,40.09181113025424
2021-08-05 21:50:31.900,130.00994873046875,34,-121.13781606351748,40.09181113025424
2021-08-05 22:30:31.900,121.25403594970703,34,-121.13781606351748,40.09181113025424
2021-08-05 23:10:31.900,109.13948822021484,34,-121.13781606351748,40.09181113025424
2021-08-05 23:20:31.900,120.73894500732422,30,-121.13781606351748,40.09181113025424
2021-08-05 23:30:31.900,112.81842041015625,30,-121.13781606351748,40.09181113025424
2021-08-05 23:40:31.900,110.41864776611328,33,-121.13781606351748,40.09181113025424
2021-08-05 23:50:31.900,113.45174407958984,30,-121.13781606351748,40.09181113025424
2021-08-05 19:20:32.100,138.15306091308594,13,-121.11984975783508,40.09181113025424
2021-08-05 19:30:32.100,122.04840087890625,34,-121.11984975783508,40.09181113025424
2021-08-05 19:50:32.100,138.25921630859375,33,-121.11984975783508,40.09181113025424
2021-08-05 20:00:32.100,167.28089904785156,33,-121.11984975783508,40.09181113025424
2021-08-05 20:10:32.100,185.73387145996094,33,-121.11984975783508,40.09181113025424
2021-08-05 20:20:32.100,213.34652709960938,33,-121.11984975783508,40.09181113025424
2021-08-05 20:30:32.100,193.9459686279297,33,-121.11984975783508,40.09181113025424
2021-08-05 20:40:32.100,223.01133728027344,33,-121.11984975783508,40.09181113025424
2021-08-05 20:50:32.100,210.00926208496094,33,-121.11984975783508,40.09181113025424
2021-08-05 21:00:32.100,176.8285675048828,33,-121.11984975783508,40.09181113025424
2021-08-05 21:10:31.900,197.00790405273438,33,-121.11984975783508,40.09181113025424
2021-08-05 21:20:31.900,194.8680419921875,33,-121.11984975783508,40.09181113025424
2021-08-05 21:30:31.900,222.70721435546875,33,-121.11984975783508,40.09181113025424
2021-08-05 21:40:31.900,275.6282043457031,33,-121.11984975783508,40.09181113025424
2021-08-05 21:50:31.900,237.7594757080078,33,-121.11984975783508,40.09181113025424
2021-08-05 22:00:31.900,214.96710205078125,33,-121.11984975783508,40.09181113025424
2021-08-05 22:10:31.900,262.820068359375,33,-121.11984975783508,40.09181113025424
2021-08-05 22:20:31.900,274.8158874511719,33,-121.11984975783508,40.09181113025424
2021-08-05 22:30:31.900,332.590576171875,33,-121.11984975783508,40.09181113025424
2021-08-05 22:40:31.900,330.9903259277344,33,-121.11984975783508,40.09181113025424
2021-08-05 22:50:31.900,308.83294677734375,33,-121.11984975783508,40.09181113025424
2021-08-05 23:00:31.900,325.0556945800781,33,-121.11984975783508,40.09181113025424
2021-08-05 23:10:31.900,289.8781433105469,33,-121.11984975783508,40.09181113025424
2021-08-05 23:20:31.900,264.9151916503906,33,-121.11984975783508,40.09181113025424
2021-08-05 23:30:31.900,348.8166198730469,33,-121.11984975783508,40.09181113025424
2021-08-05 23:40:31.900,244.20982360839844,33,-121.11984975783508,40.09181113025424
2021-08-05 23:50:31.900,199.7662811279297,33,-121.11984975783508,40.09181113025424
2021-08-05 19:20:32.100,138.15306091308594,13,-121.1018834521527,40.09181113025424
2021-08-05 19:30:32.100,122.04840087890625,34,-121.1018834521527,40.09181113025424
2021-08-05 19:50:32.100,138.25921630859375,33,-121.1018834521527,40.09181113025424
2021-08-05 20:00:32.100,167.28089904785156,33,-121.1018834521527,40.09181113025424
2021-08-05 20:10:32.100,185.73387145996094,33,-121.1018834521527,40.09181113025424
2021-08-05 20:20:32.100,213.34652709960938,33,-121.1018834521527,40.09181113025424
2021-08-05 20:30:32.100,193.9459686279297,33,-121.1018834521527,40.09181113025424
2021-08-05 20:40:32.100,223.01133728027344,33,-121.1018834521527,40.09181113025424
2021-08-05 20:50:32.100,210.00926208496094,33,-121.1018834521527,40.09181113025424
2021-08-05 21:00:32.100,176.8285675048828,33,-121.1018834521527,40.09181113025424
2021-08-05 21:10:31.900,197.00790405273438,33,-121.1018834521527,40.09181113025424
2021-08-05 21:20:31.900,194.8680419921875,33,-121.1018834521527,40.09181113025424
2021-08-05 21:30:31.900,222.70721435546875,33,-121.1018834521527,40.09181113025424
2021-08-05 21:40:31.900,275.6282043457031,33,-121.1018834521527,40.09181113025424
2021-08-05 21:50:31.900,237.7594757080078,33,-121.1018834521527,40.09181113025424
2021-08-05 22:00:31.900,214.96710205078125,33,-121.1018834521527,40.09181113025424
2021-08-05 22:10:31.900,262.820068359375,33,-121.1018834521527,40.09181113025424
2021-08-05 22:20:31.900,274.8158874511719,33,-121.1018834521527,40.09181113025424
2021-08-05 22:30:31.900,332.590576171875,33,-121.1018834521527,40.09181113025424
2021-08-05 22:40:31.900,330.9903259277344,33,-121.1018834521527,40.09181113025424
2021-08-05 22:50:31.900,308.83294677734375,33,-121.1018834521527,40.09181113025424
2021-08-05 23:00:31.900,325.0556945800781,33,-121.1018834521527,40.09181113025424
2021-08-05 23:10:31.900,289.8781433105469,33,-121.1018834521527,40.09181113025424
2021-08-05 23:20:31.900,264.9151916503906,33,-121.1018834521527,40.09181113025424
2021-08-05 23:30:31.900,348.8166198730469,33,-121.1018834521527,40.09181113025424
2021-08-05 23:40:31.900,244.20982360839844,33,-121.1018834521527,40.09181113025424
2021-08-05 23:50:31.900,199.7662811279297,33,-121.1018834521527,40.09181113025424
2021-08-05 19:20:32.100,137.33340454101562,30,-121.03001822942313,40.09181113025424
2021-08-05 20:10:32.100,312.5846252441406,30,-121.03001822942313,40.09181113025424
2021-08-05 20:20:32.100,250.29739379882812,30,-121.03001822942313,40.09181113025424
2021-08-05 20:30:32.100,200.669921875,30,-121.03001822942313,40.09181113025424
2021-08-05 20:40:32.100,193.5590362548828,30,-121.03001822942313,40.09181113025424
2021-08-05 20:50:32.100,185.3120880126953,30,-121.03001822942313,40.09181113025424
2021-08-05 00:00:31.900,119.61551666259766,30,-121.01205192374074,40.09181113025424
2021-08-05 00:10:31.900,104.63209533691406,30,-121.01205192374074,40.09181113025424
2021-08-05 20:10:32.100,205.77108764648438,30,-121.01205192374074,40.09181113025424
2021-08-05 00:00:31.900,189.5552520751953,30,-121.15578236919987,40.109777435936635
2021-08-05 00:10:31.900,180.58505249023438,30,-121.15578236919987,40.109777435936635
2021-08-05 00:20:31.900,214.08473205566406,30,-121.15578236919987,40.109777435936635
2021-08-05 00:30:31.900,179.60000610351562,30,-121.15578236919987,40.109777435936635
2021-08-05 00:40:31.900,162.35696411132812,30,-121.15578236919987,40.109777435936635
2021-08-05 00:50:31.900,141.28077697753906,30,-121.15578236919987,40.109777435936635
2021-08-05 01:00:31.900,179.843017578125,30,-121.15578236919987,40.109777435936635
2021-08-05 01:10:31.900,129.30320739746094,30,-121.15578236919987,40.109777435936635
2021-08-05 01:20:31.900,186.58071899414062,30,-121.15578236919987,40.109777435936635
2021-08-05 01:30:31.900,166.5185546875,30,-121.15578236919987,40.109777435936635
2021-08-05 01:40:31.900,129.45108032226562,30,-121.15578236919987,40.109777435936635
2021-08-05 01:50:31.900,166.9288787841797,33,-121.15578236919987,40.109777435936635
2021-08-05 02:00:31.900,176.3905792236328,33,-121.15578236919987,40.109777435936635
2021-08-05 02:10:31.900,128.57395935058594,33,-121.15578236919987,40.109777435936635
2021-08-05 02:20:31.900,153.26690673828125,33,-121.15578236919987,40.109777435936635
2021-08-05 20:30:32.100,200.92066955566406,30,-121.15578236919987,40.109777435936635
2021-08-05 20:40:32.100,751.3382568359375,30,-121.15578236919987,40.109777435936635
2021-08-05 20:50:32.100,440.0152893066406,30,-121.15578236919987,40.109777435936635
2021-08-05 21:00:32.100,270.8071594238281,30,-121.15578236919987,40.109777435936635
2021-08-05 21:10:31.900,212.04379272460938,30,-121.15578236919987,40.109777435936635
2021-08-05 21:20:31.900,207.2273406982422,30,-121.15578236919987,40.109777435936635
2021-08-05 21:30:31.900,226.0321807861328,30,-121.15578236919987,40.109777435936635
2021-08-05 21:40:31.900,306.11517333984375,30,-121.15578236919987,40.109777435936635
2021-08-05 21:50:31.900,266.9649963378906,30,-121.15578236919987,40.109777435936635
2021-08-05 22:00:31.900,212.1553955078125,30,-121.15578236919987,40.109777435936635
2021-08-05 22:10:31.900,185.1363067626953,30,-121.15578236919987,40.109777435936635
2021-08-05 22:20:31.900,165.6709442138672,30,-121.15578236919987,40.109777435936635
2021-08-05 22:30:31.900,149.93856811523438,30,-121.15578236919987,40.109777435936635
2021-08-05 22:40:31.900,152.23526000976562,30,-121.15578236919987,40.109777435936635
2021-08-05 22:50:31.900,152.5543212890625,30,-121.15578236919987,40.109777435936635
2021-08-05 23:00:31.900,133.75636291503906,30,-121.15578236919987,40.109777435936635
2021-08-05 23:10:31.900,129.44869995117188,34,-121.15578236919987,40.109777435936635
2021-08-05 23:20:31.900,140.7379150390625,30,-121.15578236919987,40.109777435936635
2021-08-05 23:30:31.900,128.75047302246094,33,-121.15578236919987,40.109777435936635
2021-08-05 23:40:31.900,129.11436462402344,33,-121.15578236919987,40.109777435936635
2021-08-05 23:50:31.900,138.64697265625,30,-121.15578236919987,40.109777435936635
2021-08-05 00:00:31.900,259.6390075683594,33,-121.13781606351748,40.109777435936635
2021-08-05 00:30:31.900,195.84780883789062,30,-121.13781606351748,40.109777435936635
2021-08-05 00:40:31.900,187.03521728515625,30,-121.13781606351748,40.109777435936635
2021-08-05 01:00:31.900,245.2367706298828,30,-121.13781606351748,40.109777435936635
2021-08-05 01:10:31.900,267.5802307128906,30,-121.13781606351748,40.109777435936635
2021-08-05 01:20:31.900,327.4320373535156,30,-121.13781606351748,40.109777435936635
2021-08-05 01:50:31.900,231.95022583007812,30,-121.13781606351748,40.109777435936635
2021-08-05 19:50:32.100,151.94412231445312,33,-121.13781606351748,40.109777435936635
2021-08-05 20:00:32.100,195.90126037597656,33,-121.13781606351748,40.109777435936635
2021-08-05 20:10:32.100,287.0439453125,33,-121.13781606351748,40.109777435936635
2021-08-05 20:20:32.100,245.65884399414062,33,-121.13781606351748,40.109777435936635
2021-08-05 20:30:32.100,627.6190795898438,33,-121.13781606351748,40.109777435936635
2021-08-05 20:40:32.100,1627.057861328125,30,-121.13781606351748,40.109777435936635
2021-08-05 21:00:32.100,736.538330078125,33,-121.13781606351748,40.109777435936635
2021-08-05 21:10:31.900,549.5760498046875,33,-121.13781606351748,40.109777435936635
2021-08-05 21:20:31.900,585.5989990234375,33,-121.13781606351748,40.109777435936635
2021-08-05 21:30:31.900,1112.496826171875,33,-121.13781606351748,40.109777435936635
2021-08-05 21:40:31.900,1381.824951171875,33,-121.13781606351748,40.109777435936635
2021-08-05 21:50:31.900,1130.3558349609375,33,-121.13781606351748,40.109777435936635
2021-08-05 22:00:31.900,920.2236328125,33,-121.13781606351748,40.109777435936635
2021-08-05 22:10:31.900,445.0189514160156,33,-121.13781606351748,40.109777435936635
2021-08-05 22:20:31.900,359.2239685058594,33,-121.13781606351748,40.109777435936635
2021-08-05 22:30:31.900,496.9568786621094,33,-121.13781606351748,40.109777435936635
2021-08-05 22:40:31.900,347.6094665527344,33,-121.13781606351748,40.109777435936635
2021-08-05 22:50:31.900,321.2540588378906,33,-121.13781606351748,40.109777435936635
2021-08-05 23:00:31.900,285.4564208984375,33,-121.13781606351748,40.109777435936635
2021-08-05 23:10:31.900,287.5418395996094,33,-121.13781606351748,40.109777435936635
2021-08-05 23:20:31.900,310.11553955078125,33,-121.13781606351748,40.109777435936635
2021-08-05 23:30:31.900,317.94293212890625,33,-121.13781606351748,40.109777435936635
2021-08-05 23:40:31.900,246.1943817138672,33,-121.13781606351748,40.109777435936635
2021-08-05 20:00:32.100,180.31495666503906,33,-121.11984975783508,40.109777435936635
2021-08-05 20:10:32.100,216.31822204589844,33,-121.11984975783508,40.109777435936635
2021-08-05 20:20:32.100,246.21388244628906,33,-121.11984975783508,40.109777435936635
2021-08-05 20:30:32.100,177.8330535888672,33,-121.11984975783508,40.109777435936635
2021-08-05 20:40:32.100,346.12945556640625,33,-121.11984975783508,40.109777435936635
2021-08-05 20:50:32.100,279.93963623046875,33,-121.11984975783508,40.109777435936635
2021-08-05 21:00:32.100,167.1864776611328,33,-121.11984975783508,40.109777435936635
2021-08-05 21:10:31.900,154.61102294921875,34,-121.11984975783508,40.109777435936635
2021-08-05 21:20:31.900,178.9805908203125,33,-121.11984975783508,40.109777435936635
2021-08-05 21:30:31.900,298.6514892578125,33,-121.11984975783508,40.109777435936635
2021-08-05 21:40:31.900,620.8677978515625,33,-121.11984975783508,40.109777435936635
2021-08-05 21:50:31.900,501.2001953125,33,-121.11984975783508,40.109777435936635
2021-08-05 22:00:31.900,388.1723327636719,33,-121.11984975783508,40.109777435936635
2021-08-05 22:10:31.900,262.98541259765625,33,-121.11984975783508,40.109777435936635
2021-08-05 22:20:31.900,213.11546325683594,33,-121.11984975783508,40.109777435936635
2021-08-05 22:30:31.900,196.68869018554688,33,-121.11984975783508,40.109777435936635
2021-08-05 22:40:31.900,183.73536682128906,33,-121.11984975783508,40.109777435936635
2021-08-05 22:50:31.900,165.33848571777344,33,-121.11984975783508,40.109777435936635
2021-08-05 23:00:31.900,149.99545288085938,33,-121.11984975783508,40.109777435936635
2021-08-05 23:10:31.900,153.9177703857422,33,-121.11984975783508,40.109777435936635
2021-08-05 23:20:31.900,149.8820037841797,33,-121.11984975783508,40.109777435936635
2021-08-05 23:30:31.900,157.56568908691406,33,-121.11984975783508,40.109777435936635
2021-08-05 23:40:31.900,143.81765747070312,33,-121.11984975783508,40.109777435936635
2021-08-05 23:50:31.900,142.60525512695312,33,-121.11984975783508,40.109777435936635
2021-08-05 20:00:32.100,180.31495666503906,33,-121.1018834521527,40.109777435936635
2021-08-05 20:10:32.100,216.31822204589844,33,-121.1018834521527,40.109777435936635
2021-08-05 20:20:32.100,246.21388244628906,33,-121.1018834521527,40.109777435936635
2021-08-05 20:30:32.100,177.8330535888672,33,-121.1018834521527,40.109777435936635
2021-08-05 20:40:32.100,346.12945556640625,33,-121.1018834521527,40.109777435936635
2021-08-05 20:50:32.100,279.93963623046875,33,-121.1018834521527,40.109777435936635
2021-08-05 21:00:32.100,167.1864776611328,33,-121.1018834521527,40.109777435936635
2021-08-05 21:10:31.900,154.61102294921875,34,-121.1018834521527,40.109777435936635
2021-08-05 21:20:31.900,178.9805908203125,33,-121.1018834521527,40.109777435936635
2021-08-05 21:30:31.900,298.6514892578125,33,-121.1018834521527,40.109777435936635
2021-08-05 21:40:31.900,620.8677978515625,33,-121.1018834521527,40.109777435936635
2021-08-05 21:50:31.900,501.2001953125,33,-121.1018834521527,40.109777435936635
2021-08-05 22:00:31.900,388.1723327636719,33,-121.1018834521527,40.109777435936635
2021-08-05 22:10:31.900,262.98541259765625,33,-121.1018834521527,40.109777435936635
2021-08-05 22:20:31.900,213.11546325683594,33,-121.1018834521527,40.109777435936635
2021-08-05 22:30:31.900,196.68869018554688,33,-121.1018834521527,40.109777435936635
2021-08-05 22:40:31.900,183.73536682128906,33,-121.1018834521527,40.109777435936635
2021-08-05 22:50:31.900,165.33848571777344,33,-121.1018834521527,40.109777435936635
2021-08-05 23:00:31.900,149.99545288085938,33,-121.1018834521527,40.109777435936635
2021-08-05 23:10:31.900,153.9177703857422,33,-121.1018834521527,40.109777435936635
2021-08-05 23:20:31.900,149.8820037841797,33,-121.1018834521527,40.109777435936635
2021-08-05 23:30:31.900,157.56568908691406,33,-121.1018834521527,40.109777435936635
2021-08-05 23:40:31.900,143.81765747070312,33,-121.1018834521527,40.109777435936635
2021-08-05 23:50:31.900,142.60525512695312,33,-121.1018834521527,40.109777435936635
2021-08-05 00:00:31.900,686.136474609375,30,-121.06595084078792,40.109777435936635
2021-08-05 00:10:31.900,756.6832885742188,30,-121.06595084078792,40.109777435936635
2021-08-05 00:20:31.900,486.0882263183594,30,-121.06595084078792,40.109777435936635
2021-08-05 00:30:31.900,587.0316162109375,30,-121.06595084078792,40.109777435936635
2021-08-05 00:40:31.900,599.9488525390625,30,-121.06595084078792,40.109777435936635
2021-08-05 00:50:31.900,498.09503173828125,30,-121.06595084078792,40.109777435936635
2021-08-05 01:00:31.900,418.5328063964844,30,-121.06595084078792,40.109777435936635
2021-08-05 01:20:31.900,246.88812255859375,30,-121.06595084078792,40.109777435936635
2021-08-05 02:30:31.900,168.62652587890625,30,-121.06595084078792,40.109777435936635
2021-08-05 19:00:32.100,194.04176330566406,33,-121.06595084078792,40.109777435936635
2021-08-05 19:10:32.100,236.62954711914062,33,-121.06595084078792,40.109777435936635
2021-08-05 19:20:32.100,393.812255859375,33,-121.06595084078792,40.109777435936635
2021-08-05 19:30:32.100,287.3453063964844,33,-121.06595084078792,40.109777435936635
2021-08-05 19:40:32.100,415.6160583496094,33,-121.06595084078792,40.109777435936635
2021-08-05 19:50:32.100,408.7339172363281,33,-121.06595084078792,40.109777435936635
2021-08-05 20:00:32.100,382.67669677734375,33,-121.06595084078792,40.109777435936635
2021-08-05 20:10:32.100,519.7527465820312,33,-121.06595084078792,40.109777435936635
2021-08-05 20:20:32.100,362.1116943359375,33,-121.06595084078792,40.109777435936635
2021-08-05 20:30:32.100,385.2725524902344,33,-121.06595084078792,40.109777435936635
2021-08-05 20:40:32.100,425.0555419921875,33,-121.06595084078792,40.109777435936635
2021-08-05 20:50:32.100,255.9073486328125,33,-121.06595084078792,40.109777435936635
2021-08-05 21:00:32.100,427.4300231933594,33,-121.06595084078792,40.109777435936635
2021-08-05 21:10:31.900,232.08401489257812,33,-121.06595084078792,40.109777435936635
2021-08-05 21:20:31.900,256.0179138183594,33,-121.06595084078792,40.109777435936635
2021-08-05 21:30:31.900,180.33477783203125,33,-121.06595084078792,40.109777435936635
2021-08-05 21:40:31.900,159.72801208496094,33,-121.06595084078792,40.109777435936635
2021-08-05 21:50:31.900,149.43621826171875,33,-121.06595084078792,40.109777435936635
2021-08-05 00:00:31.900,686.136474609375,30,-121.04798453510553,40.109777435936635
2021-08-05 00:10:31.900,756.6832885742188,30,-121.04798453510553,40.109777435936635
2021-08-05 00:20:31.900,486.0882263183594,30,-121.04798453510553,40.109777435936635
2021-08-05 00:30:31.900,587.0316162109375,30,-121.04798453510553,40.109777435936635
2021-08-05 00:40:31.900,599.9488525390625,30,-121.04798453510553,40.109777435936635
2021-08-05 00:50:31.900,498.09503173828125,30,-121.04798453510553,40.109777435936635
2021-08-05 01:00:31.900,418.5328063964844,30,-121.04798453510553,40.109777435936635
2021-08-05 01:20:31.900,246.88812255859375,30,-121.04798453510553,40.109777435936635
2021-08-05 02:30:31.900,168.62652587890625,30,-121.04798453510553,40.109777435936635
2021-08-05 19:00:32.100,194.04176330566406,33,-121.04798453510553,40.109777435936635
2021-08-05 19:10:32.100,236.62954711914062,33,-121.04798453510553,40.109777435936635
2021-08-05 19:20:32.100,393.812255859375,33,-121.04798453510553,40.109777435936635
2021-08-05 19:30:32.100,287.3453063964844,33,-121.04798453510553,40.109777435936635
2021-08-05 19:40:32.100,415.6160583496094,33,-121.04798453510553,40.109777435936635
2021-08-05 19:50:32.100,408.7339172363281,33,-121.04798453510553,40.109777435936635
2021-08-05 20:00:32.100,382.67669677734375,33,-121.04798453510553,40.109777435936635
2021-08-05 20:10:32.100,519.7527465820312,33,-121.04798453510553,40.109777435936635
2021-08-05 20:20:32.100,362.1116943359375,33,-121.04798453510553,40.109777435936635
2021-08-05 20:30:32.100,385.2725524902344,33,-121.04798453510553,40.109777435936635
2021-08-05 20:40:32.100,425.0555419921875,33,-121.04798453510553,40.109777435936635
2021-08-05 20:50:32.100,255.9073486328125,33,-121.04798453510553,40.109777435936635
2021-08-05 21:00:32.100,427.4300231933594,33,-121.04798453510553,40.109777435936635
2021-08-05 21:10:31.900,232.08401489257812,33,-121.04798453510553,40.109777435936635
2021-08-05 21:20:31.900,256.0179138183594,33,-121.04798453510553,40.109777435936635
2021-08-05 21:30:31.900,180.33477783203125,33,-121.04798453510553,40.109777435936635
2021-08-05 21:40:31.900,159.72801208496094,33,-121.04798453510553,40.109777435936635
